class,specobjid,ra,dec,z,sigma_forbidden,oiii_5007_flux,nii_6584_flux,h_beta_flux,h_alpha_flux,sii_6717_flux,sii_6731_flux,oi_6300_flux,h_alpha_eqw
GALAXY,373972806498543616,183.43554,-2.0208687,0.2885709,125.6962,3.249854,4.65808,-0.4366599,14.67685,20.5444,12.61276,2.710268,-4.939429
GALAXY,374930755098273792,185.75777,-2.7276498,0.1131059,126.2392,5.675795,24.08714,12.5416,44.07882,5.705703,3.996672,5.159401,-2.275516
GALAXY,374942025092458496,185.40389,-2.8668192,0.1120401,22.71423,1.288709,1.186408,4.12293,11.82661,-0.8218415,0.2961012,0.9498054,-0.736043
GALAXY,374948347284318208,184.97081,-3.6791586,0.06759454,51.80586,35.85862,84.57165,74.90275,265.7251,56.64883,36.81402,10.34944,-30.81296
GALAXY,442528721266567168,10.901797,-0.10584434,0.0666008,60.48529,168.3017,228.6705,260.7621,958.3043,179.4309,122.9492,22.01085,-61.38441
GALAXY,442552360766564352,10.3764,-0.54622024,0.08089914,109.9652,18.80271,23.03402,8.608705,27.53994,14.98929,14.65995,9.244013,-1.2585
GALAXY,442600464400279552,11.056667,0.9179246,0.06840961,44.69204,28.09429,48.18519,41.9714,165.1376,36.34909,25.17659,5.581795,-19.97738
GALAXY,442602938301442048,11.016019,1.173035,0.1072224,94.55806,6.568741,8.592032,6.776291,24.38744,7.099928,1.461429,5.618017,-1.546721
GALAXY,442610085127022592,10.884019,0.17322671,0.1087367,114.5924,10.75455,67.71648,22.41727,167.5755,19.0584,14.92329,4.793957,-14.66727
GALAXY,442611184638650368,11.16907,0.65987489,0.1308384,52.14345,-0.4745518,0.2430063,-0.7627249,-0.8930814,-2.228035,-5.188054,2.419128,0.01324379
GALAXY,442621629999114240,11.34246,0.11967707,0.08246522,121.3558,12.41809,12.33467,6.799821,16.43079,6.327469,2.663608,9.434142,-0.911292
GALAXY,442628501946787840,11.6363,0.51838033,0.2175741,97.90299,34.09668,279.9483,131.8598,702.171,87.42435,71.61152,18.35538,-45.64032
GALAXY,442632350237485056,11.595524,0.42759127,0.1136577,1,-0.3958285,3.291955,-6.107874,12.00762,1.776343,3.037778,-3.511504,-0.2323476
GALAXY,442638672429344768,11.795792,0.59476736,0.1304314,123.4979,0.3069778,-2.253046,2.245858,4.935543,4.474804,-11.31518,3.103212,-0.2515477
GALAXY,443632358059436032,13.632754,-0.74591138,0.1762733,113.3701,7.784183,22.36963,4.192918,42.27627,6.88152,-42.26952,2.692312,-20.20684
GALAXY,443667267553617920,12.741448,-0.55930563,0.04625811,1,1.110597,1.871888,3.566796,5.919231,-0.6465587,0.05097034,0.09115271,-0.1075534
GALAXY,443673039989663744,12.475705,-1.0632169,0.1078323,1,1.018763,1.122173,-4.367425,4.781848,0.1943179,0.6770843,0.0896793,-0.2067469
GALAXY,443683485350127616,11.836139,-1.1057946,0.06841662,74.54993,4.651621,28.90155,15.84951,69.79774,8.754432,5.11539,2.916935,-4.929009
GALAXY,443719494355937280,12.715061,0.8512079,0.01526079,31.05595,62.79693,16.4701,41.73682,136.2098,33.43581,22.30747,6.379375,-18.49232
GALAXY,443750005803608064,13.257511,0.9713943,0.171348,165.3588,14.17163,26.07723,7.686726,30.54642,10.15113,9.429284,7.635313,-3.147639
GALAXY,443762650187327488,13.398894,0.95394379,0.147316,194.7734,14.47824,39.44078,45.42662,34.09304,14.42971,5.3696,5.16958,-2.031396
GALAXY,443779692617558016,14.098107,0.52038801,0.08710843,144.7001,11.41743,34.31948,10.38046,47.19538,18.77962,10.60389,3.313174,-2.591086
GALAXY,444734616285243392,15.290644,-0.97425428,0.05124805,86.14124,22.74455,32.38427,15.20166,36.43991,15.87227,12.83692,3.713589,-0.9147167
GALAXY,444740388721289216,15.609102,-0.33756562,0.06362502,59.01004,10.2815,10.37965,4.906092,15.50992,1.880813,3.456295,2.628231,-0.6492044
GALAXY,444745061645707264,15.141028,-1.1775581,0.1643408,70.70412,29.79939,85.84019,68.62616,254.8529,51.42494,36.63311,7.744242,-33.7897
GALAXY,444755232128264192,14.465449,-1.1359957,0.04318107,103.0368,73.78234,675.0861,274.2902,1144.74,141.3531,142.4451,23.20806,-42.89593
GALAXY,444793989913143296,14.292402,-0.34689774,0.04301011,41.54808,2.156592,1.726248,6.652534,0.3133864,5.112121,0.5302586,1.150526,0.148738
GALAXY,444797013570119680,14.055868,-1.2383902,0.04862541,1,-6.263566,-0.06772435,1.83256,-3.999892,0.7031121,-1.821761,-0.8722075,-0.006689097
GALAXY,444801961372444672,14.020701,-1.1359501,0.0449625,78.21114,5.145722,1.258854,2.140254,5.003882,2.74073,0.8546554,-2.638665,-0.7064001
GALAXY,444806909174769664,14.09447,-0.34520084,0.04474571,55.47106,6.659225,0.6819671,2.292162,7.510478,3.047256,3.611028,0.9039662,-0.2150879
GALAXY,444808008686397440,13.940389,-1.1633193,0.04276648,25.11746,0.8839247,-0.08888654,3.245007,4.061234,-0.004514085,0.6538937,-0.2636727,-0.1122199
GALAXY,444811856977094656,13.898217,-1.2355131,0.04106292,120.5905,1.098342,2.187904,1.50058,8.273529,-3.61913,-2.040248,4.659433,-0.9536745
GALAXY,444812406732908544,13.929902,-1.0336969,0.04220918,1,3.20904,15.79869,5.814689,18.58307,2.624734,2.256675,4.785093,-0.6318827
GALAXY,444813506244536320,13.509874,-0.57935966,0.07306092,73.93673,18.69285,231.1822,109.4665,465.61,64.29958,56.94165,8.810025,-41.21843
GALAXY,444814330878257152,14.053346,-0.83376137,0.04391248,1,-1.887641,5.079582,1.0274,4.770551,-0.2550015,1.720879,-1.025804,-0.2237504
GALAXY,444817079657326592,14.052428,-0.66611573,0.04775585,36.88152,96.98297,17.81807,48.001,167.1304,30.62029,20.05479,6.738811,-42.10489
GALAXY,444820927948023808,14.048905,0.79644073,0.04395178,45.37035,126.0339,32.04171,65.58877,220.2552,40.4171,29.05772,6.165175,-56.72879
GALAXY,444828624529418240,13.495505,-0.10270043,0.05420609,57.02968,100.6891,57.89666,81.20096,294.6577,67.16068,50.50395,16.40768,-29.32586
GALAXY,444836321110812672,14.211756,0.32397502,0.06640106,89.38663,10.60134,62.4777,31.01234,126.145,24.53269,14.43411,6.395755,-9.188767
GALAXY,444837970378254336,14.210883,0.34647207,0.04209036,167.4421,33.54337,117.3173,29.95081,80.5045,24.0464,17.0343,15.44081,-1.255377
GALAXY,444848690616625152,14.408724,0.31407414,0.1164318,67.64152,20.07746,100.7403,63.61666,248.5275,47.91659,35.49722,4.256028,-23.96457
GALAXY,444862709389879296,14.701144,0.45542278,0.06361612,161.5624,21.33418,86.59375,26.93175,132.1532,38.97747,22.63327,7.503408,-3.931455
GALAXY,444868206948018176,14.867273,0.19277928,0.1933707,82.09693,-1.095958,-5.302102,-0.5415723,21.19796,5.673092,-4.212679,3.845126,-0.6648099
GALAXY,444874804017784832,14.767141,1.0011388,0.01782039,50.4584,2228.413,325.1025,751.3962,2463.841,293.3903,214.1118,55.40376,-98.04398
GALAXY,444886348889876480,15.280126,1.2290689,0.07866435,141.0123,14.40522,96.94794,53.98294,297.6829,29.63941,10.08597,3.884359,-10.18198
GALAXY,444888273035225088,15.184249,0.62409242,0.08261544,57.59217,7.136976,26.26813,10.65824,37.37878,16.19181,7.870939,2.539111,-2.385599
GALAXY,444890472058480640,15.635889,-0.1621432,0.1097039,83.18636,13.71679,24.89385,8.988585,41.25013,7.524971,4.335577,0.5761152,-6.228896
GALAXY,444891296692201472,15.443748,-0.23361069,0.1118347,1,2.909924,4.478214,4.990449,15.35461,1.664984,3.662887,1.016867,-1.224449
GALAXY,445859966989920256,17.016056,-0.90597223,0.06338467,93.39945,28.30168,257.7511,74.0643,408.1592,76.78487,62.99638,16.01774,-19.02656
GALAXY,445861066501548032,17.094877,-0.95083227,0.07935369,55.94719,13.05248,78.6472,61.97264,232.6624,35.31598,19.85322,6.026001,-18.2286
GALAXY,445950676699211776,15.274384,0.41683781,0.1198067,48.08224,7.564322,12.63675,4.600193,15.77366,5.716863,3.623355,2.547303,-1.620104
GALAXY,445951226455025664,15.112856,0.46345335,0.1110641,105.2155,10.62775,12.88453,1.117652,6.555588,1.137841,2.481979,1.122528,-0.2026308
GALAXY,445960847181768704,16.029105,0.88326953,0.1065821,126.3874,9.611042,67.32423,30.85528,130.9654,22.18081,10.72141,9.584011,-7.566578
GALAXY,445967169373628416,16.354713,0.96598577,0.04945637,87.43671,38.86852,308.7431,168.4434,845.6021,143.8539,102.2798,24.42732,-46.58302
GALAXY,445973491565488128,15.805611,0.51041185,0.09409542,65.9914,136.3696,240.1685,171.3604,622.9142,132.1347,91.10516,22.14309,-32.48403
GALAXY,445998230577113088,16.520808,0.28806593,0.1539728,91.23059,7.282801,69.82897,43.9053,238.8894,49.81969,21.44815,9.426631,-23.12401
GALAXY,446016922274785280,16.683032,0.56232849,0.1084831,89.84497,38.01961,72.07765,48.7237,223.2364,41.30456,28.69829,11.13546,-28.69617
GALAXY,446025993245714432,17.158728,0.99008979,0.1997159,143.3727,8.106552,31.22318,9.647912,49.41784,12.75773,2.387902,2.592389,-5.044195
GALAXY,446027642513156096,16.846754,0.67190446,0.06614417,123.5334,21.77864,35.91265,8.653371,22.03057,11.22202,-9.074482,4.149976,-0.6236453
GALAXY,446985041893943296,18.950157,-1.1050009,0.07288947,116.5815,22.09786,144.9529,67.48479,332.4931,64.5565,44.95892,8.96341,-18.8063
GALAXY,446991913841616896,19.204173,-0.021987393,0.09032616,89.59362,333.0174,308.6175,261.0071,1072.551,179.0386,134.9151,30.91483,-114.8848
GALAXY,504447445485250560,133.26559,55.721408,0.1135424,154.1606,8.35452,40.75264,10.83405,54.06738,14.65459,7.108717,1.563829,-4.173104
GALAXY,504476032787572736,132.2072,55.634873,0.1133763,127.3042,7.424041,36.68385,15.84113,84.72697,11.46683,7.827199,2.406572,-4.208143
GALAXY,504548600555005952,133.82583,57.537326,0.3432634,108.0615,3.57357,-4.286806,-0.01164522,-8.208926,-1.107824,-2.241606,-2.087098,1.966155
GALAXY,504572514932910080,134.61257,56.870224,0.2450579,128.8398,7.51841,18.55628,8.188021,20.92997,6.305123,7.094448,5.534007,-1.61363
GALAXY,504575538589886464,134.96941,56.478166,0.08538646,97.09045,8.52186,7.042676,3.70508,11.46246,5.036426,-0.8278825,5.638275,-0.9397898
GALAXY,504577462735235072,135.06512,56.305519,0.1137245,65.60423,1.679222,51.46729,23.37949,108.0936,16.35219,14.66445,3.125676,-11.75557
GALAXY,505535687118841856,136.44605,53.321699,0.08080748,81.59962,21.13289,69.59407,47.33791,189.8274,41.71905,23.17418,7.416225,-22.00576
GALAXY,505539260531632128,136.41237,53.639638,0.1904461,111.507,20.43358,87.01476,48.55317,226.3799,29.13849,28.55912,7.070421,-29.37463
GALAXY,505545857601398784,135.56417,53.45964,0.1101637,122.6563,12.88342,77.43924,30.39173,146.5862,23.2175,19.43526,2.103374,-7.27334
GALAXY,505552179793258496,134.75136,52.570335,0.0287136,48.73125,37.89302,118.9952,93.8884,339.5072,64.68883,44.33558,11.05446,-23.83942
GALAXY,505591212456044544,133.6896,53.332535,0.13174,157.7159,9.688884,27.28659,5.90307,37.36988,7.715864,10.64784,5.476189,-3.072256
GALAXY,505609629275809792,133.16925,52.929494,0.1379961,81.58208,6.085207,52.47386,30.73195,133.0056,13.92546,11.51978,5.849298,-12.21489
GALAXY,505614302200227840,132.33214,53.291703,0.1115215,163.0967,680.3241,1174.399,282.5333,1750.012,298.7976,261.246,73.63258,-59.93839
GALAXY,505638216578131968,133.11727,54.129151,0.04143532,40.87772,184.6638,32.69594,89.86594,286.3416,47.41313,29.8494,7.048552,-74.81777
GALAXY,505663230467663872,133.91215,54.220572,0.03743878,52.77309,23.07866,100.7847,53.43137,282.1927,59.11402,39.2913,11.2709,-20.5639
GALAXY,505700888740915200,135.9013,53.923886,0.0836859,168.3862,17.42785,52.97656,14.1637,47.06769,9.824285,10.34455,7.479859,-1.27655
GALAXY,506688250316875776,136.97659,53.777611,0.1469367,164.4148,11.67668,57.37554,18.85403,107.0099,20.30756,6.954607,3.145917,-11.95127
GALAXY,506730031758731264,135.26253,55.01464,0.08360603,58.21825,4.815568,2.785762,3.020747,2.536521,-21.70024,-1.021919,-0.8807615,-0.4221796
GALAXY,506743500776171520,135.42229,56.106273,0.1425126,144.758,19.4663,87.55951,34.09055,177.8544,42.58106,32.16747,10.84177,-13.65182
GALAXY,507790510723721216,142.44092,56.507732,0.2192186,109.0168,8.945272,19.62565,8.572363,32.93547,8.706039,6.756557,5.469764,-3.983188
GALAXY,507805079252789248,140.36763,55.632099,0.04781775,79.02903,5.590221,9.832675,11.3315,24.033,14.78317,8.145759,3.039768,-1.776516
GALAXY,507817723636508672,140.01505,55.931147,0.04564309,95.99966,32.4448,65.91744,8.828338,57.08019,31.68596,24.18316,18.24014,-0.9267143
GALAXY,507835590700460032,139.85721,56.546736,0.1224145,160.9224,6.106455,30.81233,7.198941,25.09649,9.831725,10.27595,4.928274,-1.770744
GALAXY,507836415334180864,139.56312,55.420287,0.04982679,33.22454,176.5343,38.99568,91.88679,309.7068,58.05174,34.04469,11.53523,-51.89112
GALAXY,507904035299289088,140.16347,57.824252,0.2638049,46.3539,2.869257,0.6040626,6.519845,29.81172,-0.7961524,9.386511,-3.690239,-1.882679
GALAXY,507911457002776576,139.70644,56.591174,0.2214791,106.4962,-1.409678,3.506717,3.628794,3.834418,-1.617195,0.06187105,0.7528681,-0.6401201
GALAXY,507938120159750144,141.47526,57.573815,0.1381398,168.8642,21.19436,75.22507,10.70052,40.34702,17.00455,9.493996,8.236219,-1.602401
GALAXY,507941418694633472,141.34733,57.155151,0.1123982,146.5916,7.54547,32.23272,17.25608,61.52138,13.99718,8.623165,6.596799,-4.026466
GALAXY,507952138933004288,142.30411,57.109658,0.1774954,27.02625,-4.472857,3.963908,9.907163,29.76041,-7.180543,-1.938954,0.3636156,-2.101252
GALAXY,508937026523916288,144.05374,57.572084,0.2046127,115.9759,2.900835,15.66971,4.558637,26.35928,5.399299,0.7984874,1.734714,-5.03672
GALAXY,508943073837869056,143.16571,57.280519,0.1784781,100.2017,1.531588,1.587772,0.01101404,1.315915,-4.802976,-5.322326,6.608964,-0.2639355
GALAXY,508948846273914880,143.89973,57.495072,0.08484134,69.24976,604.5914,192.0354,306.5859,1229.843,195.9747,138.5094,38.36487,-169.952
GALAXY,509010968680884224,142.88127,58.702465,0.1283991,174.7539,12.89013,72.34286,10.4628,34.32053,20.07964,22.85265,6.955461,-2.180542
GALAXY,509043954029717504,142.78532,57.979865,0.07074064,124.2874,23.10397,188.9946,83.43423,413.0701,54.11666,35.48042,18.27792,-16.29566
GALAXY,509047252564600832,144.00057,57.959754,0.2026339,1,3.118387,5.387034,4.678314,10.07131,-0.6271718,0.1608848,0.6691856,-1.004119
GALAXY,509080237913434112,145.4386,58.288744,0.1259983,138.1971,56.26669,103.3169,33.30486,168.6374,29.48452,28.37311,13.40198,-15.00135
GALAXY,510055504794380288,146.90611,57.985571,0.1430237,51.03944,160.9157,123.8679,144.8452,513.233,82.84552,59.18697,13.0522,-74.91652
GALAXY,510074471369959424,147.59292,58.960216,0.1217291,100.9554,1.69333,19.46873,15.87675,55.85672,9.765671,2.353225,1.14207,-8.545883
GALAXY,510080518683912192,147.25975,58.895647,0.121309,141.5094,8.936687,25.50471,5.403337,43.42715,19.39065,11.98643,0,-2.366099
GALAXY,510144565236230144,146.20728,60.224419,0.04601416,54.5589,228.8605,95.73765,170.0369,570.7854,103.6482,75.11218,18.94029,-53.04071
GALAXY,510166280590878720,146.06154,59.457255,0.07453806,39.31705,6.923132,41.36316,31.48196,117.3722,22.00299,15.4911,2.39701,-17.21765
GALAXY,510169029369948160,146.29353,59.408548,0.1163387,149.0319,3.761785,12.70033,5.577227,16.97356,5.891922,4.659416,0.7423152,-1.141817
GALAXY,510183323021109248,147.16086,59.779736,0.1216305,27.82512,3.393986,17.29726,16.41993,66.12639,8.980104,3.649586,1.87309,-18.72961
GALAXY,511179205560526848,37.953746,-9.0165886,0.08516148,54.54956,10.73837,8.56352,3.641533,11.7767,3.279709,-0.05627045,1.524466,-1.019566
GALAXY,511212190909360128,36.379273,-8.6884849,0.111489,80.56744,9.321435,112.8948,46.98439,224.1513,28.52278,25.96961,5.571446,-29.74223
GALAXY,511226484560521216,36.223648,-9.8163455,0.1598837,1,-0.1207508,-2.350616,-0.7881368,-1.348166,-3.723731,2.008707,-1.927226,-0.452512
GALAXY,511245176258193408,35.84139,-9.0719591,0.1095318,76.73704,11.76908,65.02847,42.22046,187.962,28.79851,20.82856,5.533202,-27.9499
GALAXY,511253147717494784,35.655575,-7.915093,0.1390108,138.0557,10.39857,22.38012,11.22065,28.67585,9.063646,3.936038,4.762405,-1.690953
GALAXY,511253422595401728,35.755246,-8.2394783,0.2162365,1,-1.703125,2.225869,-3.809064,1.233741,-0.5063979,2.590198,-3.008223,-0.3873918
GALAXY,511260569420982272,36.342128,-7.8517003,0.03926135,117.9487,52.8556,237.0676,83.92791,377.858,135.6776,95.63885,21.0106,-8.034897
GALAXY,511315545002371072,37.517543,-7.6691354,0.03134392,110.9677,131.0208,1099.545,379.5331,2319.945,372.8605,294.8265,55.88796,-35.44349
GALAXY,511319668170975232,37.654166,-8.3506236,0.01729756,0,0,0,0,0,0,0,0,0
GALAXY,512290262077171712,40.385418,-8.7886181,0.05474212,112.5816,22.21713,25.77876,14.32361,44.00479,13.34698,10.77478,6.01404,-1.691512
GALAXY,512338915466700800,38.845872,-8.458786,0.0978948,114.8769,14.15531,5.833785,7.80931,21.75563,3.116909,4.287963,3.215179,-1.10899
GALAXY,512351284972513280,38.609472,-9.4013754,0.1934187,177.4293,10.48405,26.129,5.861438,31.51966,8.365674,2.168356,0.1743539,-3.477459
GALAXY,512386744222509056,38.605789,-7.5677976,0.1801541,205.9944,19.37931,42.73411,6.451653,25.739,3.212757,10.15704,1.242978,-1.518091
GALAXY,512420279327156224,39.246008,-8.315803,0.07351916,83.06131,4.361238,16.71965,9.154941,24.87551,5.194021,7.729337,1.084766,-1.784885
GALAXY,332159747274860544,199.11401,-0.67912933,0.09379204,85.96507,12.04115,77.70514,31.90867,167.8389,20.31642,16.91931,3.127711,-12.09725
GALAXY,332165244832999424,198.35729,-1.1262189,0.084243,54.57034,8.562889,38.60198,12.29964,62.28953,10.76038,8.603821,2.780966,-2.384778
GALAXY,332195481402763264,198.18731,-0.27723045,0.2123927,1,1.55431,1.591836,3.176924,-2.196232,1.259505,-1.196798,-1.746533,-0.4853076
GALAXY,332196031158577152,198.03381,-0.99587612,0.08359272,1,1.008075,0.4178703,14.58422,-1.127047,0.1213786,1.593415,-0.2854348,-0.1924156
GALAXY,332196306036484096,198.08982,-1.1463046,0.1101618,90.8337,4.353253,25.5241,9.094638,38.1558,10.88179,8.35783,4.345565,-5.691753
GALAXY,332199329693460480,198.07397,-0.9734144,0.08726596,83.44278,1.143005,9.991572,8.306326,18.7183,-0.3158465,-0.7096488,-3.496254,-0.8379028
GALAXY,332218296269039616,197.6375,-1.2142543,0.08455453,85.9304,8.574845,31.20273,13.39438,55.30108,8.242041,2.331391,2.455658,-3.548476
GALAXY,332224618460899328,197.71062,-0.80997685,0.07383361,74.1618,7.130838,42.6628,26.57061,115.1812,0,-10.06825,1.570739,-10.67902
GALAXY,332274646239963136,198.57289,0.31263699,0.08149739,1,-0.3890252,1.264399,2.344701,5.195255,-2.766577,3.253782,0.05373904,-0.3684789
GALAXY,332313129146935296,199.1357,0.87028519,0.0798575,149.924,9.762307,27.00941,25.48251,58.17096,5.730811,13.09133,9.74432,-0.9340824
GALAXY,333269429368416256,200.43842,-1.1578017,0.1088302,106.1332,9.22026,16.9325,1.232937,7.017818,3.652748,4.215249,-1.10571,-0.3156196
GALAXY,333281798874228736,200.2277,-0.94119606,0.04783129,152.8504,29.16051,25.23079,25.57789,92.21052,20.58701,4.812559,11.00642,-0.7597896
GALAXY,333299116182366208,200.5074,-0.3039847,0.0744108,121.3338,224.7326,140.9758,76.17052,314.3595,29.97345,20.26418,16.5906,-10.49687
GALAXY,333300765449807872,199.86276,-0.98673673,0.08326132,42.94889,110.4201,59.17733,95.94764,295.5619,62.43018,40.4903,8.026115,-50.66449
GALAXY,333307637397481472,200.41571,-0.75724355,0.1500955,210.5725,8.602383,13.1141,3.423422,13.3776,-1.997492,3.440945,0.978368,-0.4663827
GALAXY,333309286664923136,200.42508,-0.48456046,0.170351,115.9136,10.22069,44.83864,13.80277,85.19113,10.37593,14.1319,-0.6350691,-9.935209
GALAXY,333323855193991168,199.79033,-1.0433224,0.08257741,17.05163,-0.6336375,1.938797,1.635438,2.418252,-2.622356,-0.2212411,0.1114704,-0.213147
GALAXY,333334300554455040,199.58341,-1.0916688,0.0857847,108.7732,7.955125,40.38317,12.04517,38.94297,9.029818,6.242132,6.314383,-1.981808
GALAXY,333343646403291136,199.359,-1.2522771,0.08609153,110.1679,5.878378,2.92428,2.406987,0.5799168,-2.077254,0.1018133,0.5567963,-0.04350097
GALAXY,333363987368404992,199.53991,-0.028541664,0.2172931,145.2807,6.109098,39.57856,16.74132,111.5978,8.19494,3.475771,4.74762,-9.464354
GALAXY,333371134193985536,199.69733,0.68022481,0.2202647,1,4.476782,6.723581,5.074321,5.183305,-1.273455,-4.489119,-0.4334026,-0.2064262
GALAXY,333377731263752192,199.91656,1.2387846,0.1802525,122.7965,31.60826,105.4875,38.55457,197.9689,25.99504,15.54491,3.033189,-19.23479
GALAXY,333379105653286912,199.98873,1.0429704,0.08201976,52.40767,125.8445,63.30219,110.3082,359.9632,71.79635,51.15544,11.44797,-57.67881
GALAXY,333421161973049344,200.74415,1.2510502,0.1123341,87.8633,5.669672,29.54405,11.44473,49.2462,10.60429,5.566322,0.01926483,-4.638675
GALAXY,334419243233732608,201.65485,-1.0919275,0.08497628,98.12664,8.119899,30.71209,16.11957,57.75433,7.626153,11.33119,1.594691,-4.968562
GALAXY,334421717134895104,202.2332,0.024422295,0.1109925,49.94647,6.712963,4.89355,2.919079,7.90002,1.279764,-0.2851324,0.1940349,-0.944958
